row_index,plataforma,titulo,source_url,image_url,status,file_path,sha1
54,Google Books,Classroom Management: Effective Strategies,https://books.google.com/books/about/Classroom_Management_Effective_Strategie.html?id=ciSzzgEACAAJ,https://books.google.com.br/books/content?id=ciSzzgEACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE72mu-ipg9Z3SOXgEymGwTlhU1o-5gn70UglNw_ZTnjaHxYR103dpm6OYNURIIh9-FP9oQ9J8YSAD43NtY9d-dUPP5hgIOSyEA4KU6UKUX0AkjLTp4luR1wbrj6Y8scr5c4R1maJ,error:HTTPError,,
55,Google Books,Preventing Challenging Behavior in Your Classroom: Positive Behavior Support and Effective Classroom Management,https://books.google.com/books/about/Preventing_Challenging_Behavior_in_Your.html?id=knKOAwAAQBAJ,https://books.google.com.br/books/publisher/content?id=knKOAwAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE73YdXfJlSL6eS7GtA9M8ytkY3lYokxCgLRwAQtqftsUmaJM9RxfxfuP6Iru6nQUnH8XXPEDNr3UuDM1n_gGnG1ulNKmx_7B-3L5i0Jub92JhPtPmG6E0HaY8mSFBfUtCsO7i3E_,error:HTTPError,,
56,Google Books,Managing Classroom Behavior Using Positive Behavior Supports,https://books.google.com/books/about/Managing_Classroom_Behavior_Using_Positi.html?id=s1IrAAAACAAJ,https://books.google.com.br/books/content?id=s1IrAAAACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE72iGAStTdVdv8APUZD8WItxUmfhkWq8yVKSuX4kesZBKgQo8iwUmv_53c_FJIgG5SGnE7nQbEApgAgDtbWFuxg2LlK6lgQ1TBwzy_sQqfsS7CWV91XPGyLocwmFtre0MOj5PrFJ,error:HTTPError,,
57,Google Books,Discipline Without Stress® Punishments Or Rewards: How Teachers and Parents Promote Responsibility and Learning,https://books.google.com/books/about/Discipline_Without_Stress_Punishments_Or.html?id=K2gEU3fSkHUC,https://books.google.com.br/books/content?id=K2gEU3fSkHUC&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;edge=curl&amp;imgtk=AFLRE72xV_q_bW3adLLFeddWMuaLrYZ2crsYcLB64ISlmGkBbR-3APbK52f46J1YH-u-OpL_ov5GXGFv1a-odVrMQsQbSmVS8UqZp345sFsNatrA2wcXhBi0MYoFL785vzp0tYh4Kw6X,error:HTTPError,,
58,Google Books,Positive Behavior Supports in Classrooms and Schools (3rd Edition): Effective and Practical Strategies for Teachers and Other Service Providers,https://books.google.com/books/about/Positive_Behavior_Supports_in_Classrooms.html?id=BEq9EAAAQBAJ,https://books.google.com.br/books/publisher/content?id=BEq9EAAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;edge=curl&amp;imgtk=AFLRE73bNAJA9jznWCYTFJvimNGYu5KXIwokf3YbkcweiZ5XSWep7EOGuC7_WrLGLN5HzFR4WWiSFXOOg_DCRoJ4CYdDp_0xQhV9C1qEK5AiwUFUFCsN9vw3kB6AondBGZWFRMZXmiNj,error:HTTPError,,
59,Google Books,Assertive Discipline: Positive Behavior Management for Today's Classroom,https://books.google.com/books/about/Assertive_Discipline.html?id=759lPwAACAAJ,https://books.google.com.br/books/content?id=759lPwAACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE70d_Rva7W2D1DFxepy6hSLoskOEVag7-ZnDCT_4MzyJNSYyhGTBsemReoDCMI9BAeBxkF2RWgXfT7DAlaTTj6idgNRHN7wIJwmy-LNFHQk26g_93k99VF3alxkWoDjIDgJQJ_Ct,error:HTTPError,,
60,Google Books,Classwide Positive Behavioral Interventions and Supports: A Guide to Proactive Classroom Management,https://books.google.com/books/about/Classwide_Positive_Behavioral_Interventi.html?id=VQpEEQAAQBAJ,https://books.google.com.br/books/publisher/content?id=VQpEEQAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;edge=curl&amp;imgtk=AFLRE71A8VCfBqkdClQ4-9an_uaynhInM6gKWQMfKBj-hDlFS8HXvNXSY6SgjknCdvUPP2RZ5k6dIYa3Mb63jUxoe9Joh2N_XQr2vxqOVQGV0rTXEaA71zcnbFe4DG8Ys1ZR0F3XMy3K,error:HTTPError,,
61,Google Books,Handbook of Classroom Management,https://books.google.com/books/about/Handbook_of_Classroom_Management.html?id=BxTwzgEACAAJ,https://books.google.com.br/books/content?id=BxTwzgEACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE71OoGi75Xxw_r8nyHwyWYWUACMHcl23EcryaqbcyzHS8ExfUFyCJCXCoTiG-szwTAePisN5ooRYAbr1SfDpUUlb7m1ivVag-1YFmpYZ2eNdxHNMQVDrb-enqDKFKqy3maLawmA9,error:HTTPError,,
62,Google Books,"Handbook of Classroom Management: Research, Practice, and Contemporary Issues",https://books.google.com/books/about/Handbook_of_Classroom_Management.html?id=WQGuQxJ5o4EC,https://books.google.com/books/content?id=WQGuQxJ5o4EC&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE720x9e146nelxiLYOor5iLA8plj2VmVHMtZEgoPVlWfMpyh-DBTq00JSI6SPdSozI20O2qb0TDMkH_ZuQxxroOILlAppWYU6YI_rcOwjCsRNPcWsHWV_T3q9LI34XCDST-xZuMJ&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/62-WQGuQxJ5o4EC.jpg,45aad42a6999eb8301911a8342c000762e40fcf3
63,Google Books,"School Climate: Measuring, Improving, and Sustaining Healthy Learning Environments",https://books.google.com/books/about/School_Climate.html?id=bkQVAAAAIAAJ,https://books.google.com.br/books/content?id=bkQVAAAAIAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE73OQ7Cc6QTRjtU3Mknddh1KT04HCScZNSeVSZMaJzHjOs5VuLxgMQzTP6z3RvMWVwGJvO4kkfKcvkreB_byaAQMEhUfEhML0MHBooGiWYKdaF_Z9PFDyJDJAS4hHNyPvrQMe1EZ,error:HTTPError,,
64,Google Books,"School Climate: Measuring, Improving and Sustaining Healthy Learning Environments",https://books.google.com/books/about/School_Climate.html?id=WT2QAgAAQBAJ,https://books.google.com/books/publisher/content?id=WT2QAgAAQBAJ&printsec=frontcover&img=1&zoom=6&edge=curl&imgtk=AFLRE73C6qkQVPvnP7-owSPf-HuHDxyvIIOSUP0L3YJiBA4PYW3jNhXcQx1mCG7cFf60UeS5HFgvX6fkKwQwFSSgdbPlgAVgTWGz11AJw-GA7EKJlO_XhZl1tEub8pLFat6RsXqxRvLY&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/64-WT2QAgAAQBAJ.jpg,acab1eeb1001eb8cf4d1494e623286045e618dd8
65,Google Books,School Climate: Leading With Collective Efficacy,https://books.google.com/books/about/School_Climate.html?id=gGZCDgAAQBAJ,https://books.google.com.br/books/publisher/content?id=gGZCDgAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;edge=curl&amp;imgtk=AFLRE73u8vidllfNDQ0nFVnC87Xfx_Pe72WNjl8XSN1E3jdEa-v6kPVcMU-mvDwDUl4Gm9N7R_IWmFmBqGbDlP7NjiNeo3JoKtf6nO1S2x37Jm7uAu5gX9sMmbIf-feOrx-jl55VNo_1,error:HTTPError,,
66,Google Books,The School Climate Solution: Creating a Culture of Excellence from the Classroom to the Staff Room,https://books.google.com/books/about/The_School_Climate_Solution.html?id=SQRsjwEACAAJ,https://books.google.com/books/content?id=SQRsjwEACAAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE73LykWJuA6EjBOtdsFlNFcLHij139DnnBJeZiTLuF7Nc8n3DUlizb191UWWx6_H0nlYQ-jrxD4dXPD6bDhJTkYzkWshlm1tt2XeyNNpYCQYAcqvuXGLJLSvrA9T-OSmFdHaPQ9o&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/66-SQRsjwEACAAJ.jpg,cc34bc93337f07e91c4f06b2898efc51de29049f
67,Google Books,Positive Discipline,https://books.google.com/books/about/Positive_Discipline.html?id=mcKUhN1lmxwC,https://books.google.com/books/content?id=mcKUhN1lmxwC&printsec=frontcover&img=1&zoom=6&imgtk=AFLRE73a-VMv5ycGIKwTz5wFi7y-3w-B0tx2HOLPmJdvQorQZ2g8E35g0AS9ghLNll34rFFCmNviNd3HuAcbNZzSNM1a_azGlDRvmgsMnsAJjhUYoyuirdi4Nlxs3i89Jd4LdhHttoz9&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/67-mcKUhN1lmxwC.png,f88a4cf55f1542fe5922d370271562bc37906b77
68,Google Books,Positive Discipline,https://books.google.com/books/about/Positive_Discipline.html?id=ix26Y2BL9GMC,https://books.google.com.br/books/content?id=ix26Y2BL9GMC&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE72zdEtrx4_9NNuJ7tpvOs8_SC5OYICoJbTeWtk2w-ISuzfx1HN4QoQGLJsEFDzSU8z2aJkTHL18K_iwBrSiTtFsaIZtkn8nJcnq78YnCHiYgktHS6hriYytYMuNNJYsmEXc6ajB,error:HTTPError,,
69,Google Books,Positive Discipline: A Teacher's A-Z Guide,https://books.google.com/books/about/Positive_Discipline.html?id=zFIAAAAACAAJ,https://books.google.com.br/books/content?id=zFIAAAAACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE70FUO9SbCgHavhxWMxnDyE_uBv5yH0Xrr1O9SoUdjJ6lflQMcfVdth4mQixbVEN_wKPo-qPsVnWru5OTqejSPPxgJ-vwujTQR1MHTy-BbAXk9aZd7ppeCdq9aveWEU6qQiS40fU,error:HTTPError,,
70,Google Books,Building Classroom Discipline,https://books.google.com/books/about/Building_Classroom_Discipline.html?id=Mua7s4zkS7wC,https://books.google.com.br/books/content?id=Mua7s4zkS7wC&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE70HYaSo7fekSjONtYjDKygg3kk7iTtBXTRNKxYVFZ4jceQ5YvS9JOUOBB_D-ZQfn_8k88WzcwGaWw54zCLmMurKNuebaMDtgLrl_8TxZreKPrhawB2K1IXPmNhkLmpsjk2taErM,error:HTTPError,,
71,Google Books,Building Classroom Discipline,https://books.google.com/books/about/Building_Classroom_Discipline.html?id=ghxKSQAACAAJ,https://books.google.com.br/books/content?id=ghxKSQAACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE72Kn-gpJ2rCqphm7wqEtMFwvhCehamHcgHZsZLar3oknVIPuXaqnkhrJwiNpDTjUfvmME95JqRWCWtJ_37Oq9GsKbWmw4Qo-W70dA00Qfo3qn8uGlXvgkpBmvxFDkmbMjwnxKhk,error:HTTPError,,
72,Google Books,Positive Behavioral Supports for the Classroom,https://books.google.com/books/about/Positive_Behavioral_Supports_for_the_Cla.html?id=DMRKAAAAYAAJ,https://books.google.com/books/content?id=DMRKAAAAYAAJ&printsec=frontcover&img=1&zoom=6&imgtk=AFLRE73fNsD93ltJhZ4gav_W-soummbPG4UaPDREUEQXcXweGxs2CAK0oYSIeumYSeej_But1089IEfoEnC8iXzQBBMjj91Cd6Qu2qyfDxrUOdZzfMBD8XW2e-t6v7XOjjFW6F_S1m-b&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/72-DMRKAAAAYAAJ.png,0dc21f06ab9daced28c5dcec79828e6090f2cc92
73,Google Books,Positive Behavioral Supports for the Classroom,https://books.google.com/books/about/Positive_Behavioral_Supports_for_the_Cla.html?id=Uu0hrgEACAAJ,https://books.google.com/books/content?id=Uu0hrgEACAAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE73KVTug9P2WutvKpde-OTJIkLY1gxz87c9YA1smA4fKIw705fT5oUa8DBPfRcgkLFUvy9qRDeTD9i162aDvlN5JEo9-lu3zkEOpp5Zgl1r8xizLQ82uy6r2Q_7vH1_AUoaEjzYD&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/73-Uu0hrgEACAAJ.png,93c3fdc48d0751c1a1d2caa44c435dddaf45b8e0
74,Google Books,School Discipline: A Whole-school Practical Approach,https://books.google.com/books/about/School_discipline.html?hl=en&id=ZagEAQAAIAAJ,https://books.google.com/books/content?id=ZagEAQAAIAAJ&printsec=frontcover&img=1&zoom=6&imgtk=AFLRE70rqGO46WtdMGRLPhHc9pz6OEbtjMT2ghttrMr0TTDYeXQWabi_aswSI6rL6HKsDuU_T53gzq2ChVVvHEQlIf0kI4I5Z27f3kvyVb5STlot8CKpZxCDfg2oVAZ15t47XpvQ2Y46&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/74-ZagEAQAAIAAJ.png,75a6edaf029611daf90529bbc1b5ad0a2eb41196
75,Google Books,School Discipline: Best Practices for Administrators,https://books.google.com/books/about/School_Discipline.html?id=3LzozL8HcTAC,https://books.google.com/books/content?id=3LzozL8HcTAC&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE73LSS7x0RAEJ1Q8nzV-IISU2LmxtqzynzvwgAya-REbEaEdDrz2Cujw5_1rDDmjEeZcLpeyuRmHLos5JuMWRqC4QyU5siBQnRVvyhNng8g9FI5QajHKXgv5tG73VZ0wxnuvckxD&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/75-3LzozL8HcTAC.jpg,ac11423fff40aefe113a769088d7759ea4782abb
76,Google Books,School Discipline: Best Practices for Administrators,https://books.google.com/books/about/School_Discipline.html?id=1FBOAwAAQBAJ,https://books.google.com.br/books/publisher/content?id=1FBOAwAAQBAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;edge=curl&amp;imgtk=AFLRE710hRzNmTN_40gbxupO3aRgdvcVaAePSOHEA-nUNLzMROdUdEOIZHcRY4B25c0XzS1VdMiDlHcmDDrU5mr_ghrSirOlHkPSLuN_mJpNJSKsWByk2IPNT82EyBqq45F14kKqftG-,error:HTTPError,,
77,Google Books,School Discipline,https://books.google.com/books/about/School_Discipline.html?id=W5S5e0IcU7gC,https://books.google.com/books/content?id=W5S5e0IcU7gC&printsec=frontcover&img=1&zoom=6&imgtk=AFLRE71xGI2csUAx5KMbMP5eeEFmWHVuZFLrB8jmDnPPTZWZbF_qEJmDvWTgqjmpls8AsjcAwW9zM-Ze-1qmWzUcQG6MHgiqHlaQKNcXs88_7lQ4uFXYLOkWUZUCreNWRuxGNUYyMOhI&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/77-W5S5e0IcU7gC.png,e58c5c03ccedf6ff97b4ca66e138bdacadbab77d
78,Google Books,School Discipline,https://books.google.com/books/about/School_Discipline.html?id=ulcWAAAAIAAJ,https://books.google.com.br/books/content?id=ulcWAAAAIAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE72L1q1q6Jf_7bft7JI0cJjszptSqwLCPz5FQ8YvI3QiJGqMbjnW4kPnN890zORukVrZ41S80xhsBb3qqGsZJNCUMhr7vuEQ36AuMMXart05UKQDkZjS6buUuVO3BUbzjmOLo_kk,error:HTTPError,,
79,Google Books,Behavior Academies: Targeted Interventions That Work!,https://books.google.com/books/about/Behavior_Academies.html?id=Wxpi0AEACAAJ,https://books.google.com.br/books/content?id=Wxpi0AEACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE73CxYRWlUYgbTaJJqbSQidxaQ8QDMOsz7NL4uLqqaqPB9iiXYn8roMw2tT0V7wGRysbHf0oUNu0Yt_Z4xYdWga-CnPeORQdo3L7dto9BCizzuaD46XCv_ReqIW4W1Akop1xuDeS,error:HTTPError,,
80,Google Books,Stop Program: Behavior Intervention to Improve Classroom Behavior,https://books.google.com/books/about/Stop_Program.html?id=5ooa0AEACAAJ,https://books.google.com.br/books/content?id=5ooa0AEACAAJ&amp;printsec=frontcover&amp;img=1&amp;zoom=1&amp;imgtk=AFLRE70SApkze0eS2Dk7koWki1HYb-F-gxDVtt_NhwvsBxZZr_TJJCW4-TuEol4pBKIRmxmuE1RHk86A22b6o1u-PfG9eQ5kLFhuYxzCSeVGYNkOJ_YVN7rMAOjuSZeXh8uLOs1wJayT,error:HTTPError,,
81,Google Books,Behavior and Classroom Management in the Multicultural Classroom,https://books.google.com/books/about/Behavior_and_Classroom_Management_in_the.html?id=_dQ5DQAAQBAJ,https://books.google.com/books/publisher/content?id=_dQ5DQAAQBAJ&printsec=frontcover&img=1&zoom=6&edge=curl&imgtk=AFLRE71QPDSbP5ZQHKX8BT9ZT6RH4qtmXEKHhCo-ODD1drVkYkgzf8Di5PnYjs9rmJvEtlLPauI6NuLtxJHyepYuGRXBOycxwKuT6_3KSa3AIYwnF_vjMb2ICKlnon0mlhvZWeRjXFOY&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/81-_dQ5DQAAQBAJ.jpg,5b8508fd558168fa16519e3868789dd0e048c190
82,Google Books,"The Big Book of Behavior Management, K-5: Positive, Proactive, Prosocial Interventions and Prevention Strategies",https://books.google.com/books/about/The_Big_Book_of_Behavior_Management_K_5.html?id=HgpSEQAAQBAJ,https://books.google.com/books/publisher/content?id=HgpSEQAAQBAJ&printsec=frontcover&img=1&zoom=6&edge=curl&imgtk=AFLRE70D09RI-WxLK9tWtwXjCHOxDUe19l3R3-AhmTauX1Q5_rFRH-c4XEdfhj5E2hpu35tzuY-nVvpPPcaeEnr2IG5EJW9zeDg5OxPnF7fsemQzExKOU6C6eCGnDKezsx5t5hBodTwH&source=gbs_api,recovered_api,Content/base_de_dados/ebooks_gestao_sala/assets/capas/82-HgpSEQAAQBAJ.jpg,804246754dc7cd8e8ebbb26603381c8879b57f04
